input_study,input_dataset,input_version,input_variable,output_study,output_dataset,output_version,output_variable
scp,p_2022,2022,plifevent04,scp,p,2022,plifevent04
scp,p_2022,2022,plifevent05,scp,p,2022,plifevent05
scp,p_2022,2022,plifevent06,scp,p,2022,plifevent06
scp,p_2022,2022,plifevent07,scp,p,2022,plifevent07
scp,p_2022,2022,plifevent08,scp,p,2022,plifevent08
scp,p_2022,2022,plifevent09,scp,p,2022,plifevent09
scp,p_2022,2022,plifevent10,scp,p,2022,plifevent10
scp,p_2022,2022,plifevent11,scp,p,2022,plifevent11
scp,p_2022,2022,plifevent12,scp,p,2022,plifevent12
scp,p_2022,2022,plifevent13,scp,p,2022,plifevent13
scp,p_2022,2022,plifevent14,scp,p,2022,plifevent14
scp,p_2022,2022,pnolifevent,scp,p,2022,pnolifevent
scp,p_2022,2022,plifevmth01,scp,p,2022,plifevmth01
scp,p_2022,2022,plifevyr01,scp,p,2022,plifevyr01
scp,p_2022,2022,plifevmth02,scp,p,2022,plifevmth02
scp,p_2022,2022,plifevyr02,scp,p,2022,plifevyr02
scp,p_2022,2022,plifevmth03,scp,p,2022,plifevmth03
scp,p_2022,2022,plifevyr03,scp,p,2022,plifevyr03
scp,p_2022,2022,plifevmth04,scp,p,2022,plifevmth04
scp,p_2022,2022,plifevyr04,scp,p,2022,plifevyr04
scp,p_2022,2022,plifevmth05,scp,p,2022,plifevmth05
scp,p_2022,2022,plifevyr05,scp,p,2022,plifevyr05
scp,p_2022,2022,plifevmth06,scp,p,2022,plifevmth06
scp,p_2022,2022,plifevyr06,scp,p,2022,plifevyr06
scp,p_2022,2022,plifevmth07,scp,p,2022,plifevmth07
scp,p_2022,2022,plifevyr07,scp,p,2022,plifevyr07
scp,p_2022,2022,plifevmth08,scp,p,2022,plifevmth08
scp,p_2022,2022,plifevyr08,scp,p,2022,plifevyr08
scp,p_2022,2022,plifevmth09,scp,p,2022,plifevmth09
scp,p_2022,2022,plifevyr09,scp,p,2022,plifevyr09
scp,p_2022,2022,plifevmth10,scp,p,2022,plifevmth10
scp,p_2022,2022,plifevyr10,scp,p,2022,plifevyr10
scp,p_2022,2022,plifevmth11,scp,p,2022,plifevmth11
scp,p_2022,2022,plifevyr11,scp,p,2022,plifevyr11
scp,p_2022,2022,plifevmth12,scp,p,2022,plifevmth12
scp,p_2022,2022,plifevyr12,scp,p,2022,plifevyr12
scp,p_2022,2022,plifevmth13,scp,p,2022,plifevmth13
scp,p_2022,2022,plifevyr13,scp,p,2022,plifevyr13
scp,p_2022,2022,plifevmth14,scp,p,2022,plifevmth14
scp,p_2022,2022,plifevyr14,scp,p,2022,plifevyr14
scp,p_2022,2022,pgender_n,scp,p,2022,pgender
scp,p_2022,2022,pbirthmnth_n,scp,p,2022,pbirthmnth
scp,p_2022,2022,pbirthyear_n,scp,p,2022,pbirthyear
scp,p_2022,2022,porigin,scp,p,2022,porigin
scp,p_2022,2022,pothcount,scp,p,2022,pothcount
scp,p_2022,2022,pgermstay,scp,p,2022,pgermstay
scp,p_2022,2022,pnation01,scp,p,2022,pnation01
scp,p_2022,2022,pnation02,scp,p,2022,pnation02
scp,p_2022,2022,pnatoth,scp,p,2022,pnatoth
scp,p_2022,2022,pmigback02,scp,p,2022,pmigback02
scp,p_2022,2022,pfamstat_n,scp,p,2022,pfamstat
scp,p_2022,2022,pcohab_n,scp,p,2022,pcohab
scp,p_2022,2022,pedu01_n,scp,p,2022,pedu01
scp,p_2022,2022,pedu02_n,scp,p,2022,pedu02
scp,p_2022,2022,ppaidwork_n,scp,p,2022,ppaidwork
scp,p_2022,2022,pincsource01_n,scp,p,2022,pincsource01
scp,p_2022,2022,pincsource02_n,scp,p,2022,pincsource02
scp,p_2022,2022,pincsource03_n,scp,p,2022,pincsource03
scp,p_2022,2022,pincsource04_n,scp,p,2022,pincsource04
scp,p_2022,2022,pincsource05_n,scp,p,2022,pincsource05
scp,p_2022,2022,pincsource06_n,scp,p,2022,pincsource06
scp,p_2022,2022,pnoincsource_n,scp,p,2022,pnoincsource
scp,p_2022,2022,plabincbrut_n,scp,p,2022,plabincbrut
scp,p_2022,2022,plabincnet_n,scp,p,2022,plabincnet
scp,p_2022,2022,pnolabinc_n,scp,p,2022,pnolabinc
scp,p_2022,2022,potherinc_n,scp,p,2022,potherinc
scp,p_2022,2022,pempstat_n,scp,p,2022,pempstat_v2
scp,p_2022,2022,pgainemp,scp,p,2022,pgainemp
scp,p_2022,2022,pparentalpt_n,scp,p,2022,pparentalpt
scp,p_2022,2022,pminijob_n,scp,p,2022,pminijob
scp,p_2022,2022,pminipension_n,scp,p,2022,pminipension
scp,p_2022,2022,pshorttime_n,scp,p,2022,pshorttime
scp,p_2022,2022,pempcond01_n,scp,p,2022,pempcond01
scp,p_2022,2022,pempcond02_n,scp,p,2022,pempcond02
scp,p_2022,2022,pempcond03_n,scp,p,2022,pempcond03
scp,p_2022,2022,pcontract_n,scp,p,2022,pcontract
scp,p_2022,2022,phiremonth_n,scp,p,2022,phiremonth
scp,p_2022,2022,phireyear_n,scp,p,2022,phireyear
scp,p_2022,2022,pfirmsize_n,scp,p,2022,pfirmsize
scp,p_2022,2022,pworkhrscontr_n,scp,p,2022,pworkhrscontr
scp,p_2022,2022,pworkhrscontr_n_NA,scp,p,2022,pworkhrscontr
scp,p_2022,2022,pworkhrsact_n,scp,p,2022,pworkhrsact
scp,p_2022,2022,poccstat_n,scp,p,2022,poccstat
scp,p_2022,2022,pselfemp_n,scp,p,2022,pselfemp
scp,p_2022,2022,pnemploy_n,scp,p,2022,pnemploy
scp,p_2022,2022,pcivil_n,scp,p,2022,pcivil
scp,p_2022,2022,pempl_n,scp,p,2022,pempl
scp,p_2022,2022,pworker_n,scp,p,2022,pworker
scp,p_2022,2022,pfatherhh,scp,p,2022,pfatherhh
scp,p_2022,2022,pfatherbirth,scp,p,2022,pfatherbirth
scp,p_2022,2022,pfathcountry,scp,p,2022,pfathcountry
scp,p_2022,2022,pfathothcount,scp,p,2022,pfathothcount
scp,p_2022,2022,pfatheredu01,scp,p,2022,pfatheredu01
scp,p_2022,2022,pfatheredu02,scp,p,2022,pfatheredu02
scp,p_2022,2022,pfatherocc01,scp,p,2022,pfatherocc01
scp,p_2022,2022,pfatherocc02,scp,p,2022,pfatherocc02
scp,p_2022,2022,pfatherocc03,scp,p,2022,pfatherocc03
scp,p_2022,2022,pfatherocc04,scp,p,2022,pfatherocc04
scp,p_2022,2022,pfatherocc05,scp,p,2022,pfatherocc05
scp,p_2022,2022,pmotherhh,scp,p,2022,pmotherhh
scp,p_2022,2022,pmotherbirth,scp,p,2022,pmotherbirth
scp,p_2022,2022,pmothcountry,scp,p,2022,pmothcountry
scp,p_2022,2022,pmothothcount,scp,p,2022,pmothothcount
scp,p_2022,2022,pmotheredu01,scp,p,2022,pmotheredu01
scp,p_2022,2022,pmotheredu02,scp,p,2022,pmotheredu02
scp,p_2022,2022,pmotherocc01,scp,p,2022,pmotherocc01
scp,p_2022,2022,pmotherocc02,scp,p,2022,pmotherocc02
scp,p_2022,2022,pmotherocc03,scp,p,2022,pmotherocc03
scp,p_2022,2022,pmotherocc04,scp,p,2022,pmotherocc04
scp,p_2022,2022,pmotherocc05,scp,p,2022,pmotherocc05
scp,p_2022,2022,preligion,scp,p,2022,preligion
scp,p_2022,2022,psubjhealth_n,scp,p,2022,psubjhealth
scp,p_2022,2022,pdisability_n,scp,p,2022,pdisability
scp,p_2022,2022,pdisabdegree_n,scp,p,2022,pdisabdegree
scp,p_2022,2022,phhsize_n,scp,p,2022,phhsize
scp,p_2022,2022,phhage01_n,scp,p,2022,phhage01
scp,p_2022,2022,phhage02_n,scp,p,2022,phhage02
scp,p_2022,2022,phhage03_n,scp,p,2022,phhage03
scp,p_2022,2022,ppanelcons,scp,p,2022,ppanelcons
scp,p_2022,2022,pnetmodwill01,scp,p,2022,pnetmodwill01
scp,p_2022,2022,pnetmodwill02,scp,p,2022,pnetmodwill02
scp,p_2022,2022,pdevice01,scp,p,2022,pdevice01
scp,p_2022,2022,pdevice02,scp,p,2022,pdevice02
scp,p_2022,2022,pdevice03,scp,p,2022,pdevice03
scp,p_2022,2022,pdevice04,scp,p,2022,pdevice04
scp,p_2022,2022,pdevice05,scp,p,2022,pdevice05
scp,h_2022,2022,hhhincnet,scp,p,2022,phhincnet
scp,p_2021_1,2021_1,restype,scp,pbrutto,2021_1,restype
scp,p_2021_1,2021_1,restype,scp,pbrutto,2021_2,restype
scp,p_2021_2,2021_2,restype,scp,pbrutto,2021_2,restype
scp,p_2022,2022,restype,scp,pbrutto,2022,restype
scp,p_2021_1,2021_1,restype,scp,pgen,2021_1,restype
scp,p_2021_1,2021_1,interviewdatum,scp,pgen,2021_1,pgpiyear
scp,p_2021_1,2021_1,interviewdatum,scp,pgen,2021_1,pgmonth
scp,p_2021_1,2021_1,pgmode,scp,pgen,2021_1,pgmode
scp,p_2021_1,2021_1,pnation01,scp,pgen,2021_1,pgnation_scp
scp,p_2021_1,2021_1,pnatoth,scp,pgen,2021_1,pgnation_scp
scp,p_2021_1,2021_1,pfamstat,scp,pgen,2021_1,pgfamstd_scp
scp,p_2021_1,2021_1,pcohab,scp,pgen,2021_1,pgfamstd_scp
scp,p_2021_1,2021_1,pempstat1,scp,pgen,2021_1,pgstib1_scp
scp,p_2021_1,2021_1,poccstat,scp,pgen,2021_1,pgstib1_scp
scp,p_2021_1,2021_1,pworker,scp,pgen,2021_1,pgstib1_scp
scp,p_2021_1,2021_1,pselfemp,scp,pgen,2021_1,pgstib1_scp
scp,p_2021_1,2021_1,pempl,scp,pgen,2021_1,pgstib1_scp
scp,p_2021_1,2021_1,pcivil,scp,pgen,2021_1,pgstib1_scp
scp,p_2021_1,2021_1,pempstat1,scp,pgen,2021_1,pgemplst_scp
scp,p_2021_1,2021_1,pempstat1,scp,pgen,2021_1,pglfs1_scp
scp,p_2021_1,2021_1,pedu01,scp,pgen,2021_1,pglfs1_scp
scp,p_2021_1,2021_1,pedu02,scp,pgen,2021_1,pglfs1_scp
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pglabgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi1labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi2labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi3labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi4labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi5labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi6labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi7labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi8labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi9labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi10labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi11labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi12labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi13labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi14labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgi15labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_1,pgimpgro
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pglabnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi1labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi2labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi3labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi4labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi5labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi6labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi7labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi8labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi9labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi10labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi11labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi12labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi13labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi14labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgi15labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_1,pgimpnet
scp,p_2021_1,2021_1,pedu01,scp,pgen,2021_1,pgbilzeit_scp
scp,p_2021_1,2021_1,pedu02,scp,pgen,2021_1,pgbilzeit_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_1,pgisco88_scp
scp,p_2021_1,2021_1,pempstat1,scp,pgen,2021_1,pgisco88_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_1,pgisco08_scp
scp,p_2021_1,2021_1,pempstat1,scp,pgen,2021_1,pgisco08_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_1,pgisei08_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_1,pgmps08_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_1,pgsiops08_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_1,pgisei88_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_1,pgegp081_scp
scp,p_2021_1,2021_1,pselfemp,scp,pgen,2021_1,pgegp081_scp
scp,p_2021_1,2021_1,pcivil,scp,pgen,2021_1,pgegp081_scp
scp,p_2021_1,2021_1,pworker,scp,pgen,2021_1,pgegp081_scp
scp,p_2021_1,2021_1,pempl,scp,pgen,2021_1,pgegp081_scp
scp,p_2021_1,2021_1,pempcond02,scp,pgen,2021_1,pgegp081_scp
scp,p_2021_1,2021_1,poccstat,scp,pgen,2021_1,pgegp081_scp
scp,p_2021_1,2021_1,pedu01,scp,pgen,2021_1,pgisced97_scp
scp,p_2021_1,2021_1,pedu02,scp,pgen,2021_1,pgisced97_scp
scp,p_2021_1,2021_1,pedu01,scp,pgen,2021_1,pgisced11_scp
scp,p_2021_1,2021_1,pedu02,scp,pgen,2021_1,pgisced11_scp
scp,p_2021_1,2021_1,pedu01,scp,pgen,2021_1,pgcasmin_scp
scp,p_2021_1,2021_1,pedu02,scp,pgen,2021_1,pgcasmin_scp
scp,p_2021_1,2021_1,pempstat1,scp,pgen,2021_1,pgiscolj88_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_1,pgiscolj88_scp
scp,p_2021_1,2021_1,pempstat1,scp,pgen,2021_1,pgiscolj08_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_1,pgiscolj08_scp
scp,p_2021_1,2021_1,restype,scp,pgen,2021_2,restype
scp,p_2021_1,2021_1,interviewdatum,scp,pgen,2021_2,pgpiyear
scp,p_2021_1,2021_1,interviewdatum,scp,pgen,2021_2,pgmonth
scp,p_2021_1,2021_1,pgmode,scp,pgen,2021_2,pgmode
scp,p_2021_1,2021_1,pnation01,scp,pgen,2021_2,pgnation_scp
scp,p_2021_1,2021_1,pnatoth,scp,pgen,2021_2,pgnation_scp
scp,p_2021_1,2021_1,pfamstat,scp,pgen,2021_2,pgfamstd_scp
scp,p_2021_1,2021_1,pcohab,scp,pgen,2021_2,pgfamstd_scp
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pglabgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi1labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi2labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi3labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi4labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi5labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi6labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi7labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi8labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi9labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi10labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi11labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi12labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi13labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi14labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgi15labgro
scp,p_2021_1,2021_1,plabincbrut,scp,pgen,2021_2,pgimpgro
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pglabnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi1labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi2labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi3labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi4labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi5labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi6labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi7labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi8labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi9labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi10labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi11labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi12labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi13labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi14labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgi15labnet
scp,p_2021_1,2021_1,plabincnet,scp,pgen,2021_2,pgimpnet
scp,p_2021_2,2021_2,pempstat,scp,pgen,2021_2,pgstib_scp
scp,p_2021_1,2021_1,poccstat,scp,pgen,2021_2,pgstib_scp
scp,p_2021_1,2021_1,pworker,scp,pgen,2021_2,pgstib_scp
scp,p_2021_1,2021_1,pselfemp,scp,pgen,2021_2,pgstib_scp
scp,p_2021_1,2021_1,pempl,scp,pgen,2021_2,pgstib_scp
scp,p_2021_1,2021_1,pcivil,scp,pgen,2021_2,pgstib_scp
scp,p_2021_1,2021_1,pempstat1,scp,pgen,2021_2,pgstib_scp
scp,p_2021_2,2021_2,pfirmsize,scp,pgen,2021_2,pgstib_scp
scp,p_2021_1,2021_1,pempstat1,scp,pgen,2021_2,pgstib1_scp
scp,p_2021_1,2021_1,poccstat,scp,pgen,2021_2,pgstib1_scp
scp,p_2021_1,2021_1,pworker,scp,pgen,2021_2,pgstib1_scp
scp,p_2021_1,2021_1,pselfemp,scp,pgen,2021_2,pgstib1_scp
scp,p_2021_1,2021_1,pempl,scp,pgen,2021_2,pgstib1_scp
scp,p_2021_1,2021_1,pcivil,scp,pgen,2021_2,pgstib1_scp
scp,p_2021_2,2021_2,pempstat,scp,pgen,2021_2,pgemplst_scp
scp,p_2021_2,2021_2,pshorttime,scp,pgen,2021_2,pgemplst_scp
scp,p_2021_2,2021_2,pminijob,scp,pgen,2021_2,pgemplst_scp
scp,p_2021_1,2021_1,pedu01,scp,pgen,2021_2,pglfs_scp
scp,p_2021_1,2021_1,pedu02,scp,pgen,2021_2,pglfs_scp
scp,p_2021_2,2021_2,pempstat,scp,pgen,2021_2,pglfs_scp
scp,p_2021_2,2021_2,ppaidwork,scp,pgen,2021_2,pglfs_scp
scp,p_2021_1,2021_1,pempstat1,scp,pgen,2021_2,pglfs1_scp
scp,p_2021_1,2021_1,pedu01,scp,pgen,2021_2,pglfs1_scp
scp,p_2021_1,2021_1,pedu02,scp,pgen,2021_2,pglfs1_scp
scp,p_2021_2,2021_2,restype,scp,pgen,2021_2,restype
scp,p_2021_2,2021_2,interviewdatum,scp,pgen,2021_2,pgpiyear
scp,p_2021_2,2021_2,interviewdatum,scp,pgen,2021_2,pgmonth
scp,p_2021_2,2021_2,pgmode,scp,pgen,2021_2,pgmode
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pglabgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi1labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi2labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi3labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi4labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi5labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi6labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi7labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi8labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi9labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi10labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi11labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi12labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi13labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi14labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgi15labgro
scp,p_2021_2,2021_2,plabincbrut,scp,pgen,2021_2,pgimpgro
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pglabnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi1labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi2labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi3labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi4labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi5labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi6labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi7labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi8labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi9labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi10labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi11labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi12labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi13labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi14labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgi15labnet
scp,p_2021_2,2021_2,plabincnet,scp,pgen,2021_2,pgimpnet
scp,p_2021_2,2021_2,pmoccupation,scp,pgen,2021_2,pgmisco08_scp
scp,p_2021_2,2021_2,pfoccupation,scp,pgen,2021_2,pgfisco08_scp
scp,p_2021_2,2021_2,pmoccupation,scp,pgen,2021_2,pgmisco88_scp
scp,p_2021_2,2021_2,pfoccupation,scp,pgen,2021_2,pgfisco88_scp
scp,p_2021_2,2021_2,pmoccupation,scp,pgen,2021_2,pgmisei08_scp
scp,p_2021_2,2021_2,pfoccupation,scp,pgen,2021_2,pgfisei08_scp
scp,p_2021_2,2021_2,pmoccupation,scp,pgen,2021_2,pgmisei88_scp
scp,p_2021_2,2021_2,pfoccupation,scp,pgen,2021_2,pgfisei88_scp
scp,p_2021_2,2021_2,pmoccupation,scp,pgen,2021_2,pgmmps08_scp
scp,p_2021_2,2021_2,pfoccupation,scp,pgen,2021_2,pgfmps08_scp
scp,p_2021_2,2021_2,pmoccupation,scp,pgen,2021_2,pgmsiops08_scp
scp,p_2021_2,2021_2,pfoccupation,scp,pgen,2021_2,pgfsiops08_scp
scp,p_2021_2,2021_2,pmoccupation,scp,pgen,2021_2,pgmegp081_scp
scp,p_2021_2,2021_2,pmotherocc01,scp,pgen,2021_2,pgmegp081_scp
scp,p_2021_2,2021_2,pmotherocc02,scp,pgen,2021_2,pgmegp081_scp
scp,p_2021_2,2021_2,pmotherocc03,scp,pgen,2021_2,pgmegp081_scp
scp,p_2021_2,2021_2,pmotherocc04,scp,pgen,2021_2,pgmegp081_scp
scp,p_2021_2,2021_2,pmotherocc05,scp,pgen,2021_2,pgmegp081_scp
scp,p_2021_2,2021_2,pfoccupation,scp,pgen,2021_2,pgfegp081_scp
scp,p_2021_2,2021_2,pfatherocc01,scp,pgen,2021_2,pgfegp081_scp
scp,p_2021_2,2021_2,pfatherocc02,scp,pgen,2021_2,pgfegp081_scp
scp,p_2021_2,2021_2,pfatherocc03,scp,pgen,2021_2,pgfegp081_scp
scp,p_2021_2,2021_2,pfatherocc04,scp,pgen,2021_2,pgfegp081_scp
scp,p_2021_2,2021_2,pfatherocc05,scp,pgen,2021_2,pgfegp081_scp
scp,p_2021_1,2021_1,pedu01,scp,pgen,2021_2,pgbilzeit_scp
scp,p_2021_1,2021_1,pedu02,scp,pgen,2021_2,pgbilzeit_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_2,pgisco88_scp
scp,p_2021_1,2021_1,pempstat1,scp,pgen,2021_2,pgisco88_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_2,pgisco08_scp
scp,p_2021_1,2021_1,pempstat1,scp,pgen,2021_2,pgisco08_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_2,pgisei08_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_2,pgmps08_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_2,pgsiops08_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_2,pgisei88_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_2,pgegp081_scp
scp,p_2021_1,2021_1,pselfemp,scp,pgen,2021_2,pgegp081_scp
scp,p_2021_1,2021_1,pcivil,scp,pgen,2021_2,pgegp081_scp
scp,p_2021_1,2021_1,pworker,scp,pgen,2021_2,pgegp081_scp
scp,p_2021_1,2021_1,pempl,scp,pgen,2021_2,pgegp081_scp
scp,p_2021_1,2021_1,pempcond02,scp,pgen,2021_2,pgegp081_scp
scp,p_2021_1,2021_1,poccstat,scp,pgen,2021_2,pgegp081_scp
scp,p_2021_1,2021_1,pedu01,scp,pgen,2021_2,pgisced97_scp
scp,p_2021_1,2021_1,pedu02,scp,pgen,2021_2,pgisced97_scp
scp,p_2021_1,2021_1,pedu01,scp,pgen,2021_2,pgisced11_scp
scp,p_2021_1,2021_1,pedu02,scp,pgen,2021_2,pgisced11_scp
scp,p_2021_1,2021_1,pedu01,scp,pgen,2021_2,pgcasmin_scp
scp,p_2021_1,2021_1,pedu02,scp,pgen,2021_2,pgcasmin_scp
scp,p_2021_1,2021_1,pempstat1,scp,pgen,2021_2,pgiscolj88_scp
scp,p_2021_1,2021_1,poccupation,scp,pgen,2021_2,pgiscolj88_scp
